rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
517,Gown with the Wind,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Stephanie Blackmoore,,FALSE,1,2.99,FALSE
518,With All Your Heart,,2020,EBOOK,9.78149E+12,"Christian Living, Religion, Spiritual Growth, Women's Interests",Baker Publishing Group,Christine Hoover,,FALSE,1,0.79,FALSE
519,Summary of The Obesity Code by Dr. Jason Fung,,2019,AUDIOBOOK,9.78199E+12,Health & Fitness,Findaway Voices,Various Authors,,FALSE,1,0.69,FALSE
520,The Fairy's Tale,,2019,AUDIOBOOK,9.78153E+12,Sci-Fi & Fantasy,W F Howes,F. D. Lee,,FALSE,1,2.44,FALSE
521,Percy Jackson and the Olympians: The Last Olympian,,2019,COMIC,9.78137E+12,"Action & Adventure, Children's, Fantasy, Media Tie-In",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
522,HBR's 10 Must Reads on Change Management,,2011,EBOOK,9.78142E+12,"Business & Economics, Management",Harvard Business Review Press,Various Authors,,FALSE,1,2.49,FALSE
523,Ember Falls,,2019,AUDIOBOOK,9.781E+12,"Children's, Christian Fiction",Story Warren Books,S. D. Smith,,FALSE,1,1.49,TRUE
524,The Green Ember,,2019,AUDIOBOOK,9.781E+12,"Children's, Christian Fiction",Story Warren Books,S. D. Smith,,FALSE,1,1.69,TRUE
525,The Adventures of Sherlock Holmes,,2019,AUDIOBOOK,9.78198E+12,"Children's, Classics",Author's Republic,Sir Arthur Conan Doyle,,FALSE,1,2.29,TRUE
526,The Sacrament,,2019,AUDIOBOOK,9.78006E+12,"Mystery, Religious",HarperAudio,Olaf Olafsson,,FALSE,1,2.99,FALSE
527,Lover,,2019,MUSIC,,Pop,Taylor Swift,Taylor Swift,,FALSE,1,1.49,FALSE
528,Captain America: The Death of Captain America,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
529,Doctor StrangeL The Fate of Dreams,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
530,The Avengers: Everybody Wants to Rule the World,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
531,The Academy,,2019,AUDIOBOOK,9.78153E+12,Sci-Fi & Fantasy,W F Howes,F. D. Lee,,FALSE,1,2.64,FALSE
532,Ant-Man,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
533,Summary of Leaders Eat Last,,2019,AUDIOBOOK,9.78198E+12,Business,Author's Republic,Readtrepreneur Publishing,,FALSE,1,0.69,FALSE
534,The Keeper of Lost Things,,2017,EBOOK,9.78006E+12,"Fiction, Literary, Magical Realism, Women",HarperCollins Publishers,Ruth Hogan,,FALSE,1,2.69,FALSE
535,I Contain Multitudes,,2016,EBOOK,9.78006E+12,"Biology, Life Sciences, Medical, Microbiology, Microbiology, Science",HarperCollins Publishers,Ed Yong,,FALSE,1,1.14,FALSE
536,Bone Box,,2017,EBOOK,9.78006E+12,"Crime, Fiction, Mystery & Detective, Police Procedural, Suspense, Thrillers",HarperCollins Publishers,Faye Kellerman,,FALSE,1,1.14,FALSE
537,Chaos,,2016,EBOOK,9.78006E+12,"Crime, Fiction, Medical, Suspense, Thrillers",HarperCollins Publishers,Patricia Cornwell,,FALSE,1,1.14,FALSE
538,Three Dark Crowns,,2016,EBOOK,9.78006E+12,"Epic, Family, Fantasy, Royalty, Siblings, Young Adult Fiction",HarperCollins Publishers,Kendare Blake,,FALSE,1,1.99,FALSE
539,The Good Egg,,2019,AUDIOBOOK,9.78006E+12,"Children's, Fiction",HarperCollins,Jory John,,FALSE,1,0.49,TRUE
540,The House on Cold Hill,,2019,EBOOK,9.78179E+12,"Fiction, Ghost, Horror, International Crime & Mystery, Mystery & Detective, Occult & Supernatural, Supernatural, Thrillers",Canelo Digital Publishing Ltd,Peter James,,FALSE,1,,FALSE
541,Plague of Corruption,,2020,EBOOK,9.78151E+12,"Aids & Hiv, Biography & Autobiography, Chronic Fatigue Syndrome, Diseases, Health & Fitness, Life Sciences, Science, Science & Technology, Virology",Skyhorse,Kent Heckenlively,,FALSE,1,1.69,FALSE
542,Ghost Stories,,2019,AUDIOBOOK,9.78198E+12,Horror,Blunder Woman Productions,Various Authors,,FALSE,1,1.29,FALSE
543,Iron Man: Extremis,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
544,Diary of a Wimpy Kid,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,,TRUE
545,The Last Straw,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,,TRUE
546,Redeeming Love,,2013,EBOOK,9.78178E+12,"Fiction, Historical, Romance",Lion Hudson,Francine Rivers,,FALSE,1,0.74,FALSE
547,Stop at Nothing,,2020,AUDIOBOOK,9.78149E+12,"Action & Adventure, Mystery",Harlequin Audio,Michael Ledwidge,,FALSE,1,2.99,FALSE
548,I Will Judge You by Your Bookshelf,,2020,COMIC,9.78168E+12,"Children's, Nonfiction",Abrams,Grant Snider,E,FALSE,1,0.74,TRUE
549,The Highlander's Eternal Love Part 2,,2019,AUDIOBOOK,9.78109E+12,"Romance, Sci-Fi & Fantasy",Findaway Voices,Amelia Wood,,FALSE,1,0.99,FALSE
550,The Highlander's Eternal Love Part 1,,2019,AUDIOBOOK,9.78109E+12,Sci-Fi & Fantasy,Findaway Voices,Amelia Wood,,FALSE,1,0.99,FALSE
551,The Princess and the Orrery,,2019,AUDIOBOOK,9.78153E+12,Sci-Fi & Fantasy,W F Howes,F. D. Lee,,FALSE,1,2.84,FALSE
552,Summary of The Book of Joy,,2019,AUDIOBOOK,9.78198E+12,Self Help,Author's Republic,Various Authors,,FALSE,1,0.69,FALSE
553,Mindset by Carol S. Dweck,,2019,AUDIOBOOK,9.78198E+12,Business,Author's Republic,Best Self Audio,,FALSE,1,0.69,FALSE
554,The Four Agreements by Don Miguel Ruiz,,2019,AUDIOBOOK,9.78198E+12,"Health & Fitness, Self Help",Author's Republic,Best Self Audio,,FALSE,1,0.69,FALSE
555,The Pilgrim's Progress,,2019,MOVIE,,"Faith & Inspiration, Family","Dreamscape Media, LLC",David Thorpe,PG,FALSE,1,1.99,TRUE
556,The Redemption Game,,2019,AUDIOBOOK,9.78149E+12,Mystery,Tantor Audio,Jen Blood,,FALSE,1,2.14,FALSE
557,The Henna Artist,,2020,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Alka Joshi,,FALSE,1,3.99,FALSE
558,Abby in Oz,,2020,AUDIOBOOK,9.78134E+12,"Children's, Sci-Fi & Fantasy",Scholastic Audiobooks,Sarah Mlynowski,,FALSE,1,1.29,TRUE
559,Will To Love,,2015,MOVIE,,Romance,ACI,Marques Houston,NRT,FALSE,1,1.49,FALSE
560,Feral Attraction,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Eileen Watkins,,FALSE,1,2.99,FALSE
561,The Philadelphia Chromosome,,2014,EBOOK,9.78162E+12,"Genetics & Genomics, History, Life Sciences, Medical, Science",Workman Publishing,Jessica Wapner,,FALSE,1,2.05,FALSE
562,Swindle,,2013,MOVIE,,Children's,Viacom,Scott McAboy,,FALSE,1,2.84,FALSE
563,Smoke Screen,,2019,EBOOK,9.78031E+12,"Amateur Sleuth, Christian, Fiction, Mystery & Detective, Romance, Suspense, Suspense, Suspense, Thrillers",Thomas Nelson,Terri Blackstock,,FALSE,1,2.09,FALSE
564,The Girls with No Names,,2020,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Serena Burdick,,FALSE,1,2.99,FALSE
565,Eight Perfect Murders,,2020,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Peter Swanson,,FALSE,1,2.99,FALSE
566,The Adventures of Sherlock Holmes,,2019,AUDIOBOOK,9.78165E+12,"Children's, Mystery",Oasis Audio,Sir Arthur Conan Doyle,,FALSE,1,0.99,TRUE
567,The Resurrectionists,Father Brown - Season 4,2016,TELEVISION,,Mystery,BBC Studios,Mark Williams,TVPG,FALSE,1,1.49,FALSE
568,An Anonymous Girl,,2019,AUDIOBOOK,9.78125E+12,Horror,Macmillan Audio,Greer Hendricks,,FALSE,1,3.99,FALSE
569,The First Conspiracy,,2019,AUDIOBOOK,9.78143E+12,"Biography, History",Macmillan Audio,Brad Meltzer,,FALSE,1,3.99,FALSE
570,Speed Reading,,2019,EBOOK,9.78139E+12,"Education, Personal Growth, Self-help, Study Skills",Ryan James,Ryan James,,FALSE,1,,FALSE
571,The Scarlet Letter,,2019,AUDIOBOOK,9.78109E+12,Classics,Lukeman Literary,Various Authors,,FALSE,1,,FALSE
572,The Farm Stand,,2020,AUDIOBOOK,9.78031E+12,Christian Romance,Zondervan,Amy Clipston,,FALSE,1,3.99,FALSE
573,The Water Keeper,,2020,AUDIOBOOK,9.78079E+12,Fiction,Thomas Nelson,Charles Martin,,FALSE,1,3.99,FALSE
574,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
575,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
576,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
577,Playing for Keeps,,2019,EBOOK,9.78173E+12,"Contemporary, Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
578,The Spanish Flu Epidemic and its Influence on History,,2020,EBOOK,9.78153E+12,History,Pen and Sword,Jaime Breitnauer,,FALSE,1,0.84,FALSE
579,Teslafy Me,,2019,MOVIE,,"Documentary, History",Vision Films,Leonardo Dicaprio,NRC,FALSE,1,1.99,FALSE
580,Seeing Darkness,,2020,AUDIOBOOK,9.78149E+12,"Horror, Mystery",Harlequin Audio,Heather Graham,,FALSE,1,3.99,FALSE
581,Family for Beginners,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Sarah Morgan,,FALSE,1,2.99,FALSE
582,A Cry from the Dust,,2020,AUDIOBOOK,9.78079E+12,"Christian Fiction, Mystery",Thomas Nelson,Carrie Stuart Parks,,FALSE,1,2.99,FALSE
583,Lady Clementine,,2020,EBOOK,9.78149E+12,"Biographical, Fiction, Historical, Literary, Women",Sourcebooks Inc,Marie Benedict,,FALSE,1,0.99,FALSE
584,Welcome to the Pine Away Motel and Cabins,,2020,EBOOK,9.78149E+12,"Fiction, Literary, Small Town & Rural, Women",Sourcebooks Inc,Katarina Bivald,,FALSE,1,,FALSE
585,Murder in the Storybook Cottage,,2020,AUDIOBOOK,9.78154E+12,Fiction,Tantor Audio,Ellery Adams,,FALSE,1,1.84,FALSE
586,The Diva Spices It Up,,2020,AUDIOBOOK,9.78154E+12,Mystery,Tantor Audio,Krista Davis,,FALSE,1,1.84,FALSE
587,Portrait of Vengeance,,2020,AUDIOBOOK,9.78198E+12,"Christian Fiction, Mystery",Tantor Audio,Carrie Stuart Parks,,FALSE,1,1.84,FALSE
588,Abraham,,2019,AUDIOBOOK,9.78198E+12,Christian Romance,Tantor Audio,Jennifer Beckstrand,,FALSE,1,1.84,FALSE
589,Homicidal Holidays,,2014,EBOOK,9.78148E+12,"Collections & Anthologies, Fiction, Mystery & Detective",Wildside Press LLC,Donna Andrews,,FALSE,1,0.49,FALSE
590,Caspian's Fortune,,2019,AUDIOBOOK,9.78199E+12,"Action & Adventure, Sci-Fi & Fantasy",Findaway Voices,Eric Warren,,FALSE,1,1.69,FALSE
591,Junkyard Druid,,2019,AUDIOBOOK,9.78109E+12,Sci-Fi & Fantasy,Findaway Voices,M.D. Massey,,FALSE,1,1.49,FALSE
592,Fairy Tales for Fearless Girls,,2019,EBOOK,9.78179E+12,"Girls & Women, Juvenile Fiction, Legends, Myths, Fables",Arcturus Digital Limited,Anita Ganeri,,FALSE,1,,TRUE
593,Contest of Champions Vol. 2: Final Fight,,2019,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,0.94,FALSE
594,Contest of Champions Vol. 1: Battleworld,,2019,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,1.14,FALSE
595,Loki: Agent of Asgard Vol. 2: I Cannot Tell a Lie,,2019,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,1.14,FALSE
596,"The Untethered Soul Lecture Series Collection, Volumes 1-11",,2020,AUDIOBOOK,9.78168E+12,Self Help,Sounds True,Michael A. Singer,,FALSE,1,2.69,FALSE
597,"Everyone Communicates, Few Connect",,2020,AUDIOBOOK,9.7814E+12,Business,HarperCollins Leadership,John C. Maxwell,,FALSE,1,2.99,FALSE
598,Sunrise on Half Moon Bay,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Robyn Carr,,FALSE,1,2.99,FALSE
599,Sunrise on Half Moon Bay,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Robyn Carr,,FALSE,1,3.99,FALSE
600,The Healer,,2018,MOVIE,,"Drama, Family",Vision Films,Camilla Luddington,NRC,FALSE,1,1.99,TRUE
601,To Bless the Space Between Us,,2008,AUDIOBOOK,9.7816E+12,Inspirational,Sounds True,John O'Donohue,,FALSE,1,1.29,FALSE
602,Shot to Hell,,2020,EBOOK,9.78079E+12,"Action & Adventure, Fiction, Historical, Westerns",Pinnacle Books,William W. Johnstone,,FALSE,1,0.99,FALSE
603,Iron Man: The Armor Trap,,2020,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
604,If She Feared,,2019,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.24,FALSE
605,The Golden World,,2008,AUDIOBOOK,9.7816E+12,Biography,Sounds True,Robert A. Johnson,,FALSE,1,1.49,FALSE
606,Murder at the Arts and Crafts Festival,,2020,AUDIOBOOK,9.78154E+12,Mystery,Tantor Audio,G.P. Gardner,,FALSE,1,2.14,FALSE
607,Murder in an Irish Cottage,,2020,EBOOK,9.7815E+12,"Cozy, Fiction, International Crime & Mystery, Mystery & Detective, Women Sleuths",Kensington Books,Carlene O'Connor,,FALSE,1,2.29,FALSE
608,Dirty Little Secret,,2017,EBOOK,1.23E+12,"Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
609,Dirty Little Promise,,2017,EBOOK,1.23E+12,"Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
610,Complicados Amores de las Hermanas Valverde,,2020,AUDIOBOOK,9.78006E+12,"Romance, Teen",HarperAudio,Maria Paulina Camejo,,FALSE,1,3.99,FALSE
611,"Hook, Line, and Murder",,2019,AUDIOBOOK,9.78199E+12,Sci-Fi & Fantasy,Findaway Voices,Tegan Maher,,FALSE,1,1.49,FALSE
612,Secret Histories,,2020,AUDIOBOOK,9.78171E+12,"Action & Adventure, Teen",Tantor Audio,F. Paul Wilson,,FALSE,1,1.64,FALSE
613,Secrets of the Hearthwood,,2020,AUDIOBOOK,9.78149E+12,Sci-Fi & Fantasy,Tantor Audio,Marvin Whiteknight,,FALSE,1,2.64,FALSE
614,Beauty Shop,,2005,MOVIE,,Comedy,MGM,Kevin Bacon,PG13,FALSE,1,2.99,FALSE
615,The Tides of Truth Collection,,2017,EBOOK,9.78072E+12,,Thomas Nelson,Robert Whitlow,,FALSE,1,3.44,FALSE
616,At the CEO's Pleasure,,2019,EBOOK,9.78149E+12,"African American, Billionaires, Contemporary, Fiction, Romance, Workplace",Harlequin,Yahrah St. John,,FALSE,1,0.84,FALSE
617,The Best Bride,,2019,EBOOK,9.78149E+12,"Contemporary, Fiction, Romance, Small Town & Rural",Harlequin,Susan Mallery,,FALSE,1,1.54,FALSE
618,If I Never Met You,,2020,AUDIOBOOK,9.78006E+12,"Comedy, Romance",HarperAudio,Mhairi McFarlane,,FALSE,1,3.99,FALSE
619,A Miracle of Hope,,2020,AUDIOBOOK,9.78079E+12,"Christian Romance, Romance",Thomas Nelson,Ruth Reid,,FALSE,1,2.99,FALSE
620,"Giant Days, Vol. 12",,2020,COMIC,9.78164E+12,"Humorous, Teen",BOOM!,John Allison,PA,FALSE,1,0.74,FALSE
621,Summary of Hold Me Tight: Seven Conversations for a Lifetime of Love by Sue Johnson,,2020,AUDIOBOOK,9.78152E+12,Self Help,Author's Republic,Abbey Beathan,,FALSE,1,0.69,FALSE
622,The Mandela Effect,,2019,MOVIE,,"Indie, Sci-Fi & Fantasy",Gravitas Ventures,Charlie Hofheimer,NRT,FALSE,1,2.99,FALSE
623,Binaural Weight Loss Hypnosis,,2017,AUDIOBOOK,9.78191E+12,Self Help,Findaway Voices,Glenn Harrold,,FALSE,1,0.69,FALSE
624,Marriage of Inconvenience,,2019,AUDIOBOOK,9.78199E+12,"Comedy, Romance",Findaway Voices,Penny Reid,,FALSE,1,2.29,FALSE
625,Ana,,2019,MOVIE,,"Action & Adventure, Suspense / Thriller",Gravitas Ventures,Andy Garcia,NRT,FALSE,1,2.99,FALSE
626,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships by Leil Lowndes: Key Tak,,2019,AUDIOBOOK,9.78152E+12,Nonfiction,Author's Republic,Best Self Audio,,FALSE,1,0.69,FALSE
627,Obsession Mine,,2017,EBOOK,9.78163E+12,"Contemporary, Fiction, Romance",Mozaika Publications,Anna Zaires,,FALSE,1,0.69,FALSE
628,Forever Mine,,2019,EBOOK,9.78163E+12,"Contemporary, Fiction, Romance",Mozaika Publications,Anna Zaires,,FALSE,1,1.29,FALSE
629,Destiny Mine,,2018,EBOOK,9.78163E+12,"Contemporary, Fiction, Romance",Mozaika Publications,Anna Zaires,,FALSE,1,0.69,FALSE
630,The Proteus Cure,,2019,AUDIOBOOK,9.78169E+12,Sci-Fi & Fantasy,"Radio Archives, LLC",F. Paul Wilson,,FALSE,1,2.29,FALSE
631,Big Nate: Blow the Roof Off!,,2020,COMIC,9.78152E+12,"Children's, Humorous",Andrews McMeel,Lincoln Peirce,E,FALSE,1,0.49,TRUE
632,Immortal Hulk Vol. 4: Abomination,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,0.94,FALSE
633,Immortal Hulk Vol. 3: Hulk in Hell,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,0.94,FALSE
634,Secret Empire,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Nick Spencer,T,FALSE,1,2.04,FALSE
635,The Mountains Sing,,2020,AUDIOBOOK,9.78169E+12,Fiction,"Dreamscape Media, LLC",Nguyễn Phan Quế Mai,,FALSE,1,1.99,FALSE
636,F*ck Marriage,,2020,AUDIOBOOK,9.78169E+12,"Fiction, Romance","Dreamscape Media, LLC",Tarryn Fisher,,FALSE,1,2.99,FALSE
637,Murder in an Irish Cottage,,2020,AUDIOBOOK,9.78169E+12,Mystery,"Dreamscape Media, LLC",Carlene O'Connor,,FALSE,1,2.99,FALSE
638,Crave,,2020,EBOOK,9.78164E+12,"Fiction, Paranormal, Paranormal, Occult & Supernatural, Romance, Vampires, Young Adult Fiction","Entangled Publishing, LLC",Tracy Wolff,,FALSE,1,0.93,FALSE
639,Hindi Handwriting,,2020,EBOOK,9.78153E+12,"Education, Language Arts, Teaching Methods & Materials",Austin Macauley Publishers,Deborah Shaer,,FALSE,1,1.29,FALSE
640,Father of His Country,Washington - Season 1,2020,TELEVISION,,Documentary,History,Jeff Daniels,TV14,FALSE,1,1.99,FALSE
641,Loyal Subject,Washington - Season 1,2020,TELEVISION,,Documentary,History,Jeff Daniels,TV14,FALSE,1,1.99,FALSE
642,Rebel Commander,Washington - Season 1,2020,TELEVISION,,Documentary,History,Jeff Daniels,TV14,FALSE,1,1.99,FALSE
643,Fate,,2020,EBOOK,9.78164E+12,"Contemporary, Fiction, Romance",Waterhouse Press,Helen Hardt,,FALSE,1,0.99,FALSE
644,Exposed by Fate,,2014,EBOOK,9.78163E+12,"Contemporary, Fiction, Romance","Entangled Publishing, LLC",Tessa Bailey,,FALSE,1,0.35,FALSE
645,Witches in the Woods,,2020,MOVIE,,"Horror, Suspense / Thriller",Cinedigm,Corbin Bleu,NRA,FALSE,1,2.99,FALSE
646,Ultimate Super-Villains: New Stories Featuring Marvel's Deadliest Villains,,2020,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
647,Of Mice and Men by John Steinbeck (Book Analysis),,2015,EBOOK,9.78281E+12,"Book Notes, Literary Collections, Literary Criticism, Study Aids, Study Guides",BrightSummaries.com,Various Authors,,FALSE,1,0.34,FALSE
648,Love in the Time of Cholera by Gabriel García Márquez (Book Analysis),,2018,EBOOK,9.78281E+12,"Book Notes, Literary Collections, Literary Criticism, Study Aids, Study Guides",BrightSummaries.com,Various Authors,,FALSE,1,0.34,FALSE
649,The Scillitan Martyrs,Lost Legacy Reclaimed - Season 1,2020,TELEVISION,,"Documentary, Faith & Inspiration","Dreamscape Media, LLC",Enrique Selfa,NRT,FALSE,1,1.99,FALSE
650,Raising White Kids,,2018,EBOOK,9.7815E+12,"Discrimination, Family & Relationships, Parenting, Prejudice, Social Science",Abingdon Press,Jennifer Harvey,,FALSE,1,2.29,FALSE
651,Surrender to Sin,,2016,EBOOK,9.78163E+12,"Fiction, Historical, Historical - Regency, Romance","Entangled Publishing, LLC",Nicola Davidson,,FALSE,1,0.23,FALSE
652,Wicked Lovely with Bonus Material,,2011,EBOOK,9.78006E+12,"Dark Fantasy, Fantasy, Paranormal, Paranormal, Occult & Supernatural, Romance, Young Adult Fiction",HarperCollins,Melissa Marr,,FALSE,1,1.14,FALSE
653,Earth Strike,,2010,EBOOK,9.78006E+12,"Fiction, Hard Science Fiction, Military, Science Fiction, Space Opera",HarperCollins,Ian Douglas,,FALSE,1,1.14,FALSE
654,Left To Die,,2020,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.54,FALSE
655,The Nantucket Inn,,2020,AUDIOBOOK,9.78169E+12,Romance,Self Published,Pamela Kelley,,FALSE,1,2.99,FALSE
656,The Better Sister,,2019,EBOOK,9.78006E+12,"Crime, Fiction, Psychological, Suspense, Thrillers",HarperCollins,Alafair Burke,,FALSE,1,1.99,FALSE
657,The Tale Teller,,2019,EBOOK,9.78006E+12,"Cultural Heritage, Fiction, Mystery & Detective, Native American & Aboriginal, Police Procedural",HarperCollins,Anne Hillerman,,FALSE,1,1.14,FALSE
658,The Lost Diary of M,,2020,EBOOK,9.78006E+12,"Biographical, Fiction, Historical, Literary",HarperCollins,Paul Wolfe,,FALSE,1,1.99,FALSE
659,Patrick,,2019,MOVIE,,"Comedy, Romance",Screen Media,Beattie Edmondson,NRA,FALSE,1,1.99,FALSE
660,The Praxis,,2009,EBOOK,9.78006E+12,"Alien Contact, Fiction, Military, Science Fiction, Space Opera",Harper Collins Publishers,Walter Jon Williams,,FALSE,1,1.14,FALSE
661,Three Wishes,,2009,EBOOK,9.78006E+12,"Family Life, Fiction, Humorous, Women",Harper Collins Publishers,Liane Moriarty,,FALSE,1,1.14,FALSE
662,The Road to Marvel Studios Avengers: Endgame,,2020,COMIC,9.7813E+12,"Children's, Media Tie-In, Superhero",Marvel Entertainment,Eleni Roussos,E,FALSE,1,1.54,TRUE
663,The Beastly Groom,,2020,AUDIOBOOK,9.78109E+12,"Christian Romance, Romance",Blackstone Publishing,Cami Checketts,,FALSE,1,2.49,FALSE
664,The Kindness of Strangers,,2020,MOVIE,,"Drama, Romance",Vertical Entertainment,Zoe Kazan,NRC,FALSE,1,1.99,FALSE
665,Agatha and The Truth of Murder,,2020,MOVIE,,Drama,Vision Films,Ruth Bradley,PG,FALSE,1,1.99,FALSE
666,3 Days to Kill,,2014,MOVIE,,"Action & Adventure, Drama",Relativity,Kevin Costner,PG13,FALSE,1,2.99,FALSE
667,Mending Places,,2020,AUDIOBOOK,9.78169E+12,"Christian Romance, Romance","Dreamscape Media, LLC",Denise Hunter,,FALSE,1,2.99,FALSE
668,(A)Typical Woman,,2020,AUDIOBOOK,9.78165E+12,"Christian Living, Christian Non-Fiction",One Audiobooks,Abigail Dodds,,FALSE,1,1.14,FALSE
669,Captured By the Heart of a Thug,,2018,EBOOK,9.78165E+12,"African American, African American, Contemporary, Fiction, Romance, Urban, Women","Sullivan Group Publishing, LLC",T'Nesha Sims,,FALSE,1,0.49,FALSE
670,Captured By the Heart of a Thug 2,,2019,EBOOK,9.78165E+12,"African American, African American, Contemporary, Fiction, Romance, Urban, Women","Sullivan Group Publishing, LLC",T'Nesha Sims,,FALSE,1,0.49,FALSE
671,"The Screwtape Letters, Paradise Lost, Confessions by Augustine & The Pursuit of God",,2012,EBOOK,9.78083E+12,"Christian Living, Inspirational, Religion",InterVarsity Press,Various Authors,,FALSE,1,0.59,FALSE
672,Harry Potter and the Sorcerer's Stone,,2015,AUDIOBOOK,9.78178E+12,"Children's, Sci-Fi & Fantasy",Pottermore Publishing,J. K. Rowling,,FALSE,1,,TRUE
673,Freedom Fighters: Rise of a Nation,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,Robert Venditti,PA,FALSE,1,2.49,FALSE
674,Beach Haven,,2020,AUDIOBOOK,9.78165E+12,"Christian Romance, Romance",Oasis Audio,T. I. Lowe,,FALSE,1,1.69,FALSE
675,The Life and Medieval Times of Kit Sweetly,,2020,AUDIOBOOK,9.78166E+12,"Comedy, Teen","Dreamscape Media, LLC",Jamie Pacton,,FALSE,1,1.99,FALSE
676,Once Chosen,,2020,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.44,FALSE
677,My Husband's Wife,,2018,EBOOK,9.78148E+12,"African American, Fiction, Urban",Kcin Publishing Group,Nick Haskins,,FALSE,1,0.69,FALSE
678,Step Up,,2020,AUDIOBOOK,9.78168E+12,"Inspirational, Self Help",Sounds True,Ash Beckham,,FALSE,1,1.29,FALSE
679,Elfin,,2012,EBOOK,9.7813E+12,"Fantasy, Fiction, Paranormal, Romance, Romantic","Quinn Loftis Books, LLC",Quinn Loftis,,FALSE,1,0.69,FALSE
680,"He Loves Me, He Loves Me Not",,2020,AUDIOBOOK,9.78166E+12,"Fiction, Romance","Dreamscape Media, LLC",Iris Morland,,FALSE,1,2.99,FALSE
681,Caught In A Hot Boy's Flame 2,,2019,EBOOK,9.78165E+12,"African American, African American, Contemporary, Fiction, Romance, Urban, Women","Sullivan Group Publishing, LLC",Teshera Cooper,,FALSE,1,0.49,FALSE
682,Caught In A Hot Boy's Flame,,2019,EBOOK,9.78165E+12,"African American, African American, Contemporary, Fiction, Romance, Urban, Women","Sullivan Group Publishing, LLC",Teshera Cooper,,FALSE,1,0.49,FALSE
683,If She Heard,,2020,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.34,FALSE
