rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
514,Listening to Love,,2019,AUDIOBOOK,9.78031E+12,Christian Romance,Zondervan,Beth Wiseman,,FALSE,1,2.99,FALSE
515,The Cool Bean,,2019,AUDIOBOOK,9.78006E+12,"Children's, Comedy",HarperCollins,Jory John,,FALSE,1,0.49,TRUE
516,JoJo's Guide to the Sweet Life,,2017,EBOOK,9.78168E+12,"Biography & Autobiography, Friendship, Juvenile Nonfiction, Performing Arts, Social Topics",Abrams,JoJo Siwa,,FALSE,1,0.79,TRUE
517,The Summer of Impossibilities,,2020,EBOOK,9.78168E+12,"Friendship, Girls & Women, Lgbt, Romance, Social Themes, Young Adult Fiction",Abrams,Rachael Allen,,FALSE,1,0.79,FALSE
518,Voice Lessons,,2019,AUDIOBOOK,9.78152E+12,"Biography, Living",Tantor Audio,Rob Paulsen,,FALSE,1,1.84,FALSE
519,Dead to Her,,2020,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Sarah Pinborough,,FALSE,1,2.99,FALSE
520,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,,2019,EBOOK,9.78168E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.64,TRUE
521,Green Arrow's Perfect Shot,,2019,EBOOK,9.78168E+12,"Action & Adventure, Juvenile Fiction, Superheroes",Abrams,Barry Lyga,,FALSE,1,0.64,TRUE
522,The Getaway,,2017,EBOOK,9.78168E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
523,The Long Haul,,2014,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
524,Rodrick Rules,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
525,Diary of a Wimpy Kid,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.34,TRUE
526,The Last Necromancer,,2019,AUDIOBOOK,9.78199E+12,"Romance, Sci-Fi & Fantasy",Findaway Voices,C. J. Archer,,FALSE,1,1.69,FALSE
527,Redeeming Love,,2013,EBOOK,9.78178E+12,"Fiction, Historical, Romance",Lion Hudson,Francine Rivers,,FALSE,1,0.74,FALSE
528,Spirit Fighter,,2019,AUDIOBOOK,9.7814E+12,"Action & Adventure, Children's",Thomas Nelson,Jerel Law,,FALSE,1,2.99,TRUE
529,Renegades,,2017,AUDIOBOOK,9.78143E+12,"Action & Adventure, Teen",Macmillan Audio,Marissa Meyer,,FALSE,1,3.99,FALSE
530,Your Shoe is Untied/Squid's Day Off,SpongeBob SquarePants - Season 2,2001,TELEVISION,,Children's,Nickelodeon,Tom Kenny,TVY7,FALSE,1,1.99,TRUE
531,John Grisham's The Rainmaker,,1997,MOVIE,,Drama,Paramount Pictures,Matt Damon,PG13,FALSE,1,2.99,FALSE
532,Bloody Trail of the Mountain Man,,2019,EBOOK,9.78079E+12,"Action & Adventure, Fiction, Historical, Westerns",Pinnacle Books,William W. Johnstone,,FALSE,1,0.99,FALSE
533,Have You Seen Me?,,2020,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Kate White,,FALSE,1,2.99,FALSE
534,Beachside Beginnings,,2020,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Sheila Roberts,,FALSE,1,3.99,FALSE
535,The Rakess,,2020,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Scarlett Peckham,,FALSE,1,2.99,FALSE
536,Beneath the Cloud of Doom,,2020,AUDIOBOOK,9.78006E+12,"Children's, Fiction",HarperCollins,Louis Sachar,,FALSE,1,3.99,TRUE
537,The Queen's Secret,,2020,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Karen Harper,,FALSE,1,3.99,FALSE
538,Istanbul Passage,,2012,AUDIOBOOK,9.78144E+12,Action & Adventure,Simon & Schuster Audio,Joseph Kanon,,FALSE,1,3.99,FALSE
539,Smoke Screen,,2019,AUDIOBOOK,9.78031E+12,Christian Fiction,Thomas Nelson,Terri Blackstock,,FALSE,1,2.99,FALSE
540,Ripe for Vengeance,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Wendy Tyson,,FALSE,1,2.99,FALSE
541,Fermented,,2019,MOVIE,,"Documentary, Indie",Giant Interactive,Edward Lee,NRT,FALSE,1,1.49,FALSE
542,The Girls with No Names,,2020,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Serena Burdick,,FALSE,1,3.99,FALSE
543,A Royal Scandal,,1996,MOVIE,,Drama,BBC Studios,Richard E. Grant,NRA,FALSE,1,1.99,FALSE
544,Now You See Them,,2019,AUDIOBOOK,9.78036E+12,Mystery,Houghton Mifflin Harcourt,Elly Griffiths,,FALSE,1,1.69,FALSE
545,The Concordia Deception,,2018,EBOOK,9.78139E+12,"Action & Adventure, Fiction",J.J. Green,J.J. Green,,FALSE,1,0.99,FALSE
546,Say Yes to the Duke,,2020,AUDIOBOOK,9.78006E+12,Romance,HarperAudio,Eloisa James,,FALSE,1,3.99,FALSE
547,Frozen 2 - Original Motion Picture Soundtrack/Deluxe Edition,,2019,MUSIC,,"Children's, Soundtrack",Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
548,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
549,Minecraft: Stories from the Overworld,,2019,COMIC,9.78151E+12,"Action & Adventure, Children's, Media Tie-In",Dark Horse Comics,Hope Larson,E,FALSE,1,0.44,TRUE
550,Enneagram,,2019,AUDIOBOOK,9.78198E+12,Self Help,Author's Republic,John Heffner,,FALSE,1,1.29,FALSE
551,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
552,Frozen 2,,2019,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,FALSE
553,Star Wars Vol. 10: The Escape,,2019,COMIC,9.7813E+12,"Media Tie-In, Sci-Fi, Teen",Marvel Entertainment,Kieron Gillen,T,FALSE,1,1.14,FALSE
554,The Last Mrs. Parrish,,2017,EBOOK,9.78006E+12,"Fiction, Psychological, Suspense, Thrillers, Women",HarperCollins Publishers,Liv Constantine,,FALSE,1,2.49,FALSE
555,Plants vs. Zombies: Garden Warfare Vol. 3,,2019,COMIC,9.78151E+12,,Dark Horse Comics,Paul Tobin,E,FALSE,1,0.34,TRUE
556,"Grantville Gazette, Volume III",,2020,AUDIOBOOK,9.78154E+12,Sci-Fi & Fantasy,Tantor Audio,Eric Flint,,FALSE,1,2.44,FALSE
557,Home To Stay,,2020,AUDIOBOOK,9.78198E+12,Christian Fiction,Tantor Audio,Loree Lough,,FALSE,1,2.44,FALSE
558,Me and White Supremacy,,2020,AUDIOBOOK,9.78109E+12,"Inspirational, Self Help",Blackstone Publishing,Layla F. Saad,,FALSE,1,2.49,FALSE
559,She Walks in Love,,2019,AUDIOBOOK,9.78109E+12,"Christian Romance, Romance",Findaway Voices,Marylu Tyndall,,FALSE,1,2.29,FALSE
560,Summer at Lake Haven,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Raeanne Thayne,,FALSE,1,2.99,FALSE
561,Sunrise on Half Moon Bay,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Robyn Carr,,FALSE,1,3.99,FALSE
562,Day Trading for Beginners,,2019,AUDIOBOOK,9.78109E+12,Business,Findaway Voices,Giovanni Rigters,,FALSE,1,0.69,FALSE
563,The Healer,,2018,MOVIE,,"Drama, Family",Vision Films,Camilla Luddington,NRC,FALSE,1,1.99,TRUE
564,The American Constitution 101,,2019,AUDIOBOOK,9.78163E+12,"History, Political",Learn25,David Hudson,,FALSE,1,1.99,FALSE
565,The Path Made Clear,,2019,AUDIOBOOK,9.78125E+12,"Inspirational, Self Help",Macmillan Audio,Oprah Winfrey,,FALSE,1,2.29,FALSE
566,Autopsy of a Boring Wife,,2019,AUDIOBOOK,9.78169E+12,Fiction,"Dreamscape Media, LLC",Marie-Renee Lavoie,,FALSE,1,1.99,FALSE
567,Mulan's Beginnings,,2020,EBOOK,9.78137E+12,"Humorous Stories, Juvenile Fiction, Media Tie-in, Royalty",Disney Book Group,Disney Book Group,,FALSE,1,0.99,TRUE
568,There's a Murder Afoot,,2020,AUDIOBOOK,9.78169E+12,Mystery,"Dreamscape Media, LLC",Vicki Delany,,FALSE,1,2.99,FALSE
569,Torrid Little Affair,,2017,EBOOK,1.23E+12,"Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
570,Follow The Leader,,2019,AUDIOBOOK,9.78736E+12,Business,BN Publishing,John Maxwell,,FALSE,1,1.29,FALSE
571,A Class of Conjuring,,2020,EBOOK,9.781E+12,"Fantasy, Fiction, Paranormal, Paranormal, Paranormal - Witches, Romance, Romantic",Wisteria Lane Press,Evie Wilde,,FALSE,1,0.49,FALSE
572,Tempest Rising,,2019,AUDIOBOOK,9.78109E+12,"Action & Adventure, Sci-Fi & Fantasy",Findaway Voices,Eric Warren,,FALSE,1,1.69,FALSE
573,The Richest Man In Babylon,,2020,EBOOK,9.78229E+12,"Banks & Banking, Business & Economics, Finance, Insurance, Wealth Management",Oregan France,George S. Clason,,FALSE,1,0.34,FALSE
574,Mindfulness For Dummies,,2020,AUDIOBOOK,9.78149E+12,Self Help,Tantor Audio,Shamash Alidina,,FALSE,1,2.64,FALSE
575,Secret Histories,,2020,AUDIOBOOK,9.78171E+12,"Action & Adventure, Teen",Tantor Audio,F. Paul Wilson,,FALSE,1,1.64,FALSE
576,Finding the Right Hills to Die On,,2020,AUDIOBOOK,9.78155E+12,Christian Non-Fiction,christianaudio.com,Gavin Ortlund,,FALSE,1,1.44,FALSE
577,Magic School,,2020,AUDIOBOOK,9.78171E+12,"Action & Adventure, Sci-Fi & Fantasy",Tantor Audio,Phoenix Grey,,FALSE,1,2.14,FALSE
578,The Unquiet Grave,,2017,AUDIOBOOK,9.78151E+12,Drama,Simon & Schuster Audio,Sharyn McCrumb,,FALSE,1,3.99,FALSE
579,Writers & Lovers,,2020,EBOOK,9.7808E+12,"Fiction, Literary, Small Town & Rural, Women",Grove Atlantic,Lily King,,FALSE,1,2.69,FALSE
580,Stargate Origins,,2018,MOVIE,,"Action & Adventure, Sci-Fi & Fantasy",MGM,Shvan Aladdin,NRT,FALSE,1,2.99,FALSE
581,El Extranjero,,2019,AUDIOBOOK,9.78276E+12,Classics,BN Publishing,Albert Camus,,FALSE,1,0.99,FALSE
582,1984 - Radio BBC,,2019,AUDIOBOOK,9.78348E+12,Fiction,BN Publishing,George Orwell,,FALSE,1,1.29,FALSE
583,Here and Now and Then,,2019,EBOOK,9.78149E+12,"Action & Adventure, Family Life, Fiction, Literary, Science Fiction, Time Travel",MIRA Books,Mike Chen,,FALSE,1,2.69,FALSE
584,The Best Bride,,2019,EBOOK,9.78149E+12,"Contemporary, Fiction, Romance, Small Town & Rural",Harlequin,Susan Mallery,,FALSE,1,1.54,FALSE
585,Truth: A Brief History of Total Bullsh*t,,2020,AUDIOBOOK,9.78149E+12,"Comedy, Science & Technology",Harlequin Audio,Tom Phillips,,FALSE,1,3.99,FALSE
586,A Woodland Miracle,,2020,AUDIOBOOK,9.78079E+12,"Christian Romance, Romance",Thomas Nelson,Ruth Reid,,FALSE,1,2.99,FALSE
587,The Lost Book of Adana Moreau,,2020,EBOOK,9.78149E+12,"Fiction, Hispanic & Latino, History, Jewish, Literary, Sagas",Hanover Square Press,Michael Zapata,,FALSE,1,1.99,FALSE
588,Rage and Ruin,,2020,AUDIOBOOK,9.78149E+12,"Horror, Teen",Harlequin Audio,Jennifer L. Armentrout,,FALSE,1,2.99,FALSE
589,"On Tyranny: Twenty Lessons from the Twentieth Century by Timothy Snyder: Key Takeaways, Summary &",,2020,AUDIOBOOK,9.78198E+12,Political,Author's Republic,Ninja Reads,,FALSE,1,0.69,FALSE
590,Dragons Love Tacos 2: The Sequel,,2020,MOVIE,,"Children's, Comedy","Dreamscape Media, LLC",Adam Rubin,NRC,FALSE,1,1.99,TRUE
591,Summary of Hold Me Tight: Seven Conversations for a Lifetime of Love by Sue Johnson,,2020,AUDIOBOOK,9.78152E+12,Self Help,Author's Republic,Abbey Beathan,,FALSE,1,0.69,FALSE
592,Penny Stocks For Beginners: Learn How to Start Investing in Penny Stocks without Boring Theories,,2020,AUDIOBOOK,9.78198E+12,Business,Author's Republic,Mark Prigun,,FALSE,1,0.99,FALSE
593,Teenage Mutant Ninja Turtles/Ghostbusters Deluxe Edition,,2017,COMIC,9.78168E+12,"Action & Adventure, Horror, Media Tie-In, Teen",IDW Publishing,Erik Burnham,T,FALSE,1,0.99,FALSE
594,Summary of The Color of Law: A Forgotten History of How Our Government Segregated America by Rich,,2020,AUDIOBOOK,9.78152E+12,History,Author's Republic,Abbey Beathan,,FALSE,1,0.99,FALSE
595,The Proteus Cure,,2019,AUDIOBOOK,9.78169E+12,Sci-Fi & Fantasy,"Radio Archives, LLC",F. Paul Wilson,,FALSE,1,2.29,FALSE
596,An Accidental Date with a Billionaire,,2019,EBOOK,9.78164E+12,"Billionaires, Contemporary, Fiction, Romance","Entangled Publishing, LLC",Diane Alberts,,FALSE,1,0.35,FALSE
597,Breakout,,2019,EBOOK,9.78164E+12,"Dystopian, Science Fiction, Thrillers & Suspense, Young Adult Fiction","Entangled Publishing, LLC",A. M. Rose,,FALSE,1,0.47,FALSE
598,Thor Vol. 2: Road to War of the Realms,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jason Aaron,T,FALSE,1,0.94,FALSE
599,War of the Realms,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Jason Aaron,T,FALSE,1,1.14,FALSE
600,The Mountains Sing,,2020,AUDIOBOOK,9.78169E+12,Fiction,"Dreamscape Media, LLC",Nguyễn Phan Quế Mai,,FALSE,1,1.99,FALSE
601,Where the Light Enters,,2020,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing,Sara Donati,,FALSE,1,2.99,FALSE
602,The Secret Garden,,2020,AUDIOBOOK,9.78152E+12,"Children's, Classics",Alison Larkin Presents,Frances Hodgson Burnett,,FALSE,1,1.69,TRUE
603,Weight Expectations,,2020,AUDIOBOOK,9.78171E+12,"Comedy, Romance",Tantor Audio,Smartypants Romance,,FALSE,1,2.14,FALSE
604,Death Match,,2020,AUDIOBOOK,9.78171E+12,"Action & Adventure, Sci-Fi & Fantasy",Tantor Audio,Jakob Tanner,,FALSE,1,1.84,FALSE
605,Awaken Online: Flame,,2020,AUDIOBOOK,9.78171E+12,Sci-Fi & Fantasy,Tantor Audio,Travis Bagwell,,FALSE,1,2.99,FALSE
606,The Last Flight,,2020,EBOOK,9.78173E+12,"Fiction, Mystery & Detective, Psychological, Suspense, Thrillers, Women",Sourcebooks Inc,Julie Clark,,FALSE,1,0.99,FALSE
607,The Negotiator,,2017,EBOOK,9.78163E+12,"Contemporary, Fiction, Romance, Romantic Comedy","Entangled Publishing, LLC",Avery Flynn,,FALSE,1,0.47,FALSE
608,Selected,,2020,EBOOK,9.78168E+12,"Coming Of Age, Dystopian, Romance, Young Adult Fiction","Entangled Publishing, LLC",Barb Han,,FALSE,1,0.47,FALSE
609,New Kid,,2019,COMIC,9.78006E+12,"Children's, Drama, Humorous",Harper Collins Publishers,Jerry Craft,E,FALSE,1,1.14,TRUE
610,The Gospel in a Pluralist Society,,1989,EBOOK,9.78147E+12,"Christian Theology, Religion, Theology",Wm. B. Eerdmans Publishing Co.,Lesslie Newbigin,,FALSE,1,0.34,FALSE
611,Is There a Killer in My Family?,,2020,MOVIE,,"Drama, Suspense / Thriller",MarVista Entertainment,Anna Hopkins,NRA,FALSE,1,1.99,FALSE
612,Eleanor Oliphant is Completely Fine by Gail Honeyman (Book Analysis),,2019,EBOOK,9.78281E+12,"Book Notes, Literary Collections, Literary Criticism, Study Aids, Study Guides",BrightSummaries.com,Various Authors,,FALSE,1,0.34,FALSE
613,The Power of Six,,2011,EBOOK,9.78006E+12,"Action & Adventure, Alien Contact, Contemporary, Romance, Science Fiction, Survival Stories, Young Adult Fiction",HarperCollins,Pittacus Lore,,FALSE,1,1.49,FALSE
614,Demand to Submit,,2017,EBOOK,9.78195E+12,"Fantasy, Fiction, Romance, Romantic, Science Fiction","Jaci Burton, Inc",Jaci Burton,,FALSE,1,0.69,FALSE
615,Bound to Trust,,2017,EBOOK,9.78195E+12,"Fantasy, Fiction, Romance, Romantic, Science Fiction","Jaci Burton, Inc",Jaci Burton,,FALSE,1,0.69,FALSE
616,The Power of a Woman's Words: How the Words You Speak Shape the Lives of Others,,2020,AUDIOBOOK,9.78169E+12,Christian Living,"Dreamscape Media, LLC",Sharon Jaynes,,FALSE,1,2.99,FALSE
617,The Nantucket Inn,,2020,AUDIOBOOK,9.78169E+12,Romance,Self Published,Pamela Kelley,,FALSE,1,2.99,FALSE
618,"Fall; or, Dodge in Hell",,2019,EBOOK,9.78006E+12,"Action & Adventure, Cyberpunk, Fiction, Science Fiction, Technological, Thrillers",HarperCollins,Neal Stephenson,,FALSE,1,3.74,FALSE
619,Pete the Cat and the Perfect Pizza Party,,2019,EBOOK,9.78006E+12,"Animals, Cats, Cooking & Food, Humorous Stories, Juvenile Fiction",HarperCollins,James Dean,,FALSE,1,3.19,TRUE
620,Three Things I Know Are True,,2020,EBOOK,9.78006E+12,"Disabilities & Special Needs, Family, Novels In Verse, Siblings, Young Adult Fiction",HarperCollins,Betty Culley,,FALSE,1,3.19,FALSE
621,The Worst Best Man,,2020,EBOOK,9.78006E+12,"Fiction, Multicultural & Interracial, Romance, Romantic Comedy, Women",HarperCollins,Mia Sosa,,FALSE,1,2.69,FALSE
622,My Weird School Special: Bummer in the Summer!,,2019,EBOOK,9.78006E+12,"Activity Books, Humorous Stories, Juvenile Fiction, School & Education",HarperCollins,Dan Gutman,,FALSE,1,1.14,TRUE
623,Don't You Forget About Me,,2019,EBOOK,9.78006E+12,"Coming Of Age, Fiction, Romance, Romantic Comedy, Women",HarperCollins,Mhairi McFarlane,,FALSE,1,2.69,FALSE
624,The Mercy,,2018,MOVIE,,Drama,Screen Media,Colin Firth,NRA,FALSE,1,1.99,FALSE
625,Foundation Trilogy - Isaac Asimov (Radio Theatre),,2019,AUDIOBOOK,9.78488E+12,"Fiction, Teen",BN Publishing,Isaac Asimov,,FALSE,1,1.69,FALSE
626,Doom Patrol: The Silver Age Vol. 2,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,Arnold Drake,T,FALSE,1,3.99,FALSE
627,The Great Alaskan Race,,2019,MOVIE,,"Action & Adventure, Family",Vertical Entertainment,Brian Presley,PG,FALSE,1,1.99,TRUE
628,This Is How I Lied,,2020,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Heather Gudenkauf,,FALSE,1,3.99,FALSE
629,Brick Mansions,,2014,MOVIE,,"Action & Adventure, Crime",Relativity,Paul Walker,PG13,FALSE,1,2.99,FALSE
630,Safe Haven,,2013,MOVIE,,"Drama, Romance",Relativity,Julianne Hough,PG13,FALSE,1,2.99,FALSE
631,The November Man,,2014,MOVIE,,"Action & Adventure, Crime",Relativity,Pierce Brosnan,R,FALSE,1,2.99,FALSE
632,The Stone Circle,,2019,EBOOK,9.78133E+12,"Amateur Sleuth, Fiction, Mystery & Detective, Police Procedural, Women Sleuths",HMH Books,Elly Griffiths,,FALSE,1,0.79,FALSE
633,Until Midnight,,2019,EBOOK,9.78195E+12,"Contemporary, Fiction, New Adult, Romance",Maya Banks,Maya Banks,,FALSE,1,0.69,FALSE
634,The Gambler,,2020,AUDIOBOOK,9.78171E+12,"Action & Adventure, Sci-Fi & Fantasy",Tantor Audio,J. L. Huang,,FALSE,1,1.84,FALSE
635,"Player Reached the Top, Book 1",,2020,AUDIOBOOK,9.78171E+12,Sci-Fi & Fantasy,Tantor Audio,Rick Scar,,FALSE,1,2.44,FALSE
636,The Advanced Stock Market and Day Trading Guide: Learn How You Can Day Trade and Start Investing,,2020,AUDIOBOOK,9.78166E+12,Business,Stock Market Investing for Beginners Audio,Neil Sharp,,FALSE,1,1.49,FALSE
637,Stock Market Investing and Trading for Beginners (2 Manuscripts in 1): Options trading Penny Stoc,,2020,AUDIOBOOK,9.78166E+12,Business,Author's Republic,Victor Adams,,FALSE,1,1.49,FALSE
638,Feasting Wild,,2020,EBOOK,9.78177E+12,"Agriculture & Food, Anthropology, Cooking, Culinary, Cultural & Social, Essays, Essays & Narratives, Nature, Social Science, Special Interest, Travel",Greystone Books,Gina Rae La Cerva,,FALSE,1,2.49,FALSE
639,Beach Haven,,2020,AUDIOBOOK,9.78165E+12,"Christian Romance, Romance",Oasis Audio,T. I. Lowe,,FALSE,1,1.69,FALSE
640,A Cottage Wedding,,2020,AUDIOBOOK,9.78169E+12,Romance,Hallmark Publishing,Leigh Duncan,,FALSE,1,2.99,FALSE
641,Forbidden,,2018,EBOOK,9.78195E+12,"Contemporary, Fiction, Romance",Lauren Smith,Lauren Smith,,FALSE,1,0.69,FALSE
642,This is Crazy,,2020,AUDIOBOOK,9.78166E+12,Romance,"Dreamscape Media, LLC",Natasha Madison,,FALSE,1,2.99,FALSE
643,Mystery at Camp Survival,,2020,AUDIOBOOK,9.78165E+12,"Children's, Mystery",Oasis Audio,Gertrude Chandler Warner,,FALSE,1,0.99,TRUE
644,The Postcard Killings,,2020,MOVIE,,Suspense / Thriller,RLJE Films,Jeffrey Dean Morgan,NRA,FALSE,1,1.99,FALSE
645,Hutsulka Ksenya,,2020,MOVIE,,Romance,"Dreamscape Media, LLC",Varvara Lushchik,NRT,FALSE,1,1.99,FALSE
646,Alpha Next Door,,2019,EBOOK,9.78139E+12,"Fiction, Paranormal - Shifters, Romance",Odelyn Publishing,Lynne Sterley,,FALSE,1,1.29,FALSE
647,The Queen's Secret,,2020,EBOOK,9.78006E+12,"Biographical, Fiction, Historical, Women, World War II",HarperCollins,Karen Harper,,FALSE,1,2.49,FALSE
648,Captive Bride,,2011,EBOOK,9.78006E+12,"Erotica, Fiction, Historical, Historical - Victorian, Romance",HarperCollins,Johanna Lindsey,,FALSE,1,1.14,FALSE
649,A Prayer for Owen Meany,,2012,EBOOK,9.78006E+12,"Christian, Classics, Fiction, Literary",HarperCollins,John Irving,,FALSE,1,1.14,FALSE
650,I'll Be Gone in the Dark,,2019,EBOOK,9.78006E+12,"Biography & Autobiography, Law Enforcement, Murder, Personal Memoirs, Serial Killers, True Crime",HarperCollins,Michelle McNamara,,FALSE,1,2.49,FALSE
651,Anathem,,2009,EBOOK,9.78006E+12,"Apocalyptic & Post-apocalyptic, Fantasy, Fiction, Historical, Science Fiction",HarperCollins,Neal Stephenson,,FALSE,1,1.79,FALSE
652,Immortal Hulk Vol. 5: Breaker of Worlds,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,0.94,FALSE
653,Home in Carolina,,2016,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Sherryl Woods,,FALSE,1,1.54,FALSE
654,Tidy the F*ck Up: The American Art of Organizing Your Sh*t,,2020,AUDIOBOOK,9.78169E+12,"Comedy, Self Help","Dreamscape Media, LLC",Messie Condo,,FALSE,1,2.99,FALSE
655,The Girls Weekend: A Novel,,2020,AUDIOBOOK,9.78166E+12,"Action & Adventure, Mystery","Dreamscape Media, LLC",Jody Gehrman,,FALSE,1,2.99,FALSE
656,Pride & Prejudice,,2020,AUDIOBOOK,9.78109E+12,"Classics, Romance",Blackstone Publishing,Jane Austen,,FALSE,1,2.99,FALSE
657,A Slice of Heaven,,2020,AUDIOBOOK,9.78166E+12,Romance,"Dreamscape Media, LLC",Sherryl Woods,,FALSE,1,2.99,FALSE
658,Oscar,,1991,MOVIE,,"Comedy, Crime","Disney Enterprises, Inc.",Sylvester Stallone,PG,FALSE,1,2.99,FALSE
659,The Count of Monte Cristo,,2002,MOVIE,,Drama,"Disney Enterprises, Inc.",Jim Caviezel,PG13,FALSE,1,2.99,FALSE
660,My Woman His Wife,,2020,AUDIOBOOK,9.78198E+12,Romance,Blackstone Publishing / Urban Audiobooks,Anna J.,,FALSE,1,2.49,FALSE
661,Dying for Motherhood,,2020,MOVIE,,"Drama, Suspense / Thriller",Lifetime,Emmanuelle Vaugier,NRA,FALSE,1,1.99,FALSE
662,The Obedient Bride,,2020,EBOOK,9.78194E+12,"Fiction, Historical, Historical - Regency, Romance",Class Ebook Editions Ltd.,Mary Balogh,,FALSE,1,0.69,FALSE
663,The Perfect Affair,,2020,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.34,FALSE
664,The Clark Sisters,,2020,MOVIE,,"Drama, Suspense / Thriller",Lifetime,Aunjanue Ellis,NRC,FALSE,1,0.99,FALSE
665,Silence on Cold River,,2020,EBOOK,9.78164E+12,"Fiction, Mystery & Detective, Thrillers",Pegasus Books,Casey Dunn,,FALSE,1,0.85,FALSE
666,Disney Frozen,,2020,COMIC,9.78151E+12,"Children's, Fantasy, Media Tie-In",Dark Horse Comics,Cecil Castellucci,E,FALSE,1,0.34,TRUE
667,2099,,2020,MOVIE,,"Action & Adventure, Sci-Fi & Fantasy",Vertical Entertainment,David Arquette,NRA,FALSE,1,1.99,FALSE
668,Journey's Edge,,2020,AUDIOBOOK,9.78109E+12,"Action & Adventure, Sci-Fi & Fantasy",Findaway Voices,Eric Warren,,FALSE,1,1.69,FALSE
669,Year of the Villain: Hell Arisen,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,James Tynion IV,PA,FALSE,1,2.49,FALSE
670,Joker: The Deluxe Edition,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,Brian Azzarello,T,FALSE,1,2.99,FALSE
671,Doomsday Clock Part 2,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero",DC Comics,Geoff Johns,M,FALSE,1,2.49,FALSE
672,HBO MAX Digital Comic,,2020,COMIC,,"Superhero, Teen",DC Comics,Ivan Cohen,T,FALSE,1,,FALSE
673,HBO MAX Digital Comic,,2020,COMIC,,"Superhero, Teen",DC Comics,Ivan Cohen,T,FALSE,1,,FALSE
674,HBO MAX Digital Comic,,2020,COMIC,,"Superhero, Teen",DC Comics,Ivan Cohen,T,FALSE,1,,FALSE
675,Hypnotic Gastric Band,,2020,AUDIOBOOK,9.78166E+12,"Health & Fitness, Self Help",Findaway Voices,Emily Thielke,,FALSE,1,1.49,FALSE
676,A Thousand Miles Behind,,2020,MOVIE,,"Drama, Romance",Level 33 Entertainment,Jeffrey Doornbos,NRA,FALSE,1,1.99,FALSE
677,Test Drive,,2020,EBOOK,9.78139E+12,"Contemporary, Fiction, Romance, Romantic Comedy","Chasing Romance, Inc.",Samantha Chase,,FALSE,1,1.29,FALSE
678,We are the Catalyst,,2019,EBOOK,9.78195E+12,"Dystopian, Young Adult Fiction","NineStar Press, LLC",Tash McAdam,,FALSE,1,1.29,FALSE
679,I Am the Storm,,2018,EBOOK,9.78195E+12,"Lgbt, Young Adult Fiction","NineStar Press, LLC",Tash McAdam,,FALSE,1,1.29,FALSE
680,A Fatal Winter,,2012,AUDIOBOOK,9.78161E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
