rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
517,A Crafter Knits a Clue,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Holly Quinn,,FALSE,1,2.99,FALSE
518,Empty Arms,,2019,AUDIOBOOK,9.78162E+12,Self Help,Tantor Audio,Pam Vredevelt,,FALSE,1,1.44,FALSE
519,Branding for Dummies,,2019,AUDIOBOOK,9.78162E+12,Business,Tantor Audio,Bill Chiaravalle,,FALSE,1,2.64,FALSE
520,How Will You Measure Your Life?,,2017,EBOOK,9.78163E+12,"Business & Economics, Management, Motivational, Personal Success",Harvard Business Review Press,Clayton M. Christensen,,FALSE,1,0.99,FALSE
521,Curse of the Judas Chalice,,2009,MOVIE,,"Action & Adventure, Sci-Fi & Fantasy",Electric Entertainment,Noah Wyle,NRC,FALSE,1,1.99,FALSE
522,Quest for the Spear,,2005,MOVIE,,"Action & Adventure, Sci-Fi & Fantasy",Electric Entertainment,Noah Wyle,NRC,FALSE,1,1.99,FALSE
523,The Murder Stone,,2020,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Charles Todd,,FALSE,1,3.99,FALSE
524,Before He Wakes,,2014,EBOOK,9.78163E+12,"Con Artists, Hoaxes & Deceptions, History, Murder, Serial Killers, State & Local - South, True Crime, United States",Diversion Books,Jerry Bledsoe,,FALSE,1,0.5,FALSE
525,The Complete Voice & Speech Workout,,2002,EBOOK,9.78148E+12,"Instruction & Study, Music, Voice",Applause,Janet Rodgers,,FALSE,1,1.54,FALSE
526,Lover,,2019,MUSIC,,Pop,Taylor Swift,Taylor Swift,,FALSE,1,1.49,FALSE
527,The Lies We Tell,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Debra Webb,,FALSE,1,2.99,FALSE
528,Pete the Cat and the Lost Tooth,,2017,EBOOK,9.78006E+12,"Animals, Beginner, Cats, Daily Activities, Health & Daily Living, Juvenile Fiction, Readers",HarperCollins Publishers,James Dean,,FALSE,1,1.14,TRUE
529,The Alice Network,,2017,EBOOK,9.78006E+12,"Espionage, Fiction, Historical, Thrillers, War & Military, World War I",HarperCollins,Kate Quinn,,FALSE,1,1.99,FALSE
530,Loki: Agent of Asgard Vol. 1: Trust Me,,2019,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Al Ewing,T,FALSE,1,,FALSE
531,A House of Ghosts,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",W. C. Ryan,,FALSE,1,2.99,FALSE
532,In the Deep Blue Sea,,2017,EBOOK,9.78168E+12,"Action & Adventure, Juvenile Fiction, Science Fiction, Technology",Abrams,Bill Nye,,FALSE,1,0.39,TRUE
533,Claim Your Crown,,2020,AUDIOBOOK,9.78155E+12,"Christian Non-Fiction, Teen",christianaudio.com,Tarah-Lynn Saint-Elien,,FALSE,1,1.64,FALSE
534,Murder at Harbor Village,,2019,AUDIOBOOK,9.78154E+12,Mystery,Tantor Audio,G.P. Gardner,,FALSE,1,2.14,FALSE
535,Murder at Royale Court,,2019,AUDIOBOOK,9.78149E+12,Mystery,Tantor Audio,G.P. Gardner,,FALSE,1,2.14,FALSE
536,"Snow, Glass, Apples",,2019,COMIC,9.78151E+12,,Dark Horse Comics,Neil Gaiman,M,FALSE,1,,FALSE
537,The Ultimates: Tomorrow Men,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
538,Splintered,,2013,EBOOK,9.78161E+12,"Adaptations, Fairy Tales & Folklore, Fantasy, Young Adult Fiction",Abrams,A. G. Howard,,FALSE,1,0.44,FALSE
539,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,,2019,EBOOK,9.78168E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.64,TRUE
540,Rodrick Rules,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
541,Diary of a Wimpy Kid,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
542,The Last Straw,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,,TRUE
543,The Last Straw,,2012,EBOOK,9.78161E+12,"Humorous Stories, Juvenile Fiction",Abrams,Jeff Kinney,,FALSE,1,0.69,TRUE
544,Take Back Your Life,,2011,AUDIOBOOK,9.78144E+12,Self Help,Simon & Schuster Audio,Geneen Roth,,FALSE,1,2.99,FALSE
545,Stop at Nothing,,2020,AUDIOBOOK,9.78149E+12,"Action & Adventure, Mystery",Harlequin Audio,Michael Ledwidge,,FALSE,1,3.99,FALSE
546,Glass Town,,2020,COMIC,9.78168E+12,"Historical, Teen",Abrams,Isabel Greenberg,T,FALSE,1,0.94,FALSE
547,Swiss Family Robinson,,2019,AUDIOBOOK,9.78165E+12,"Children's, Classics",Oasis Audio,Johann David Wyss,,FALSE,1,0.99,TRUE
548,Good Girls,,2019,AUDIOBOOK,9.78184E+12,Romance,Boldwood Books,Amanda Brookfield,,FALSE,1,2.29,FALSE
549,The Art of Reading Minds: How to Understand and Influence Others Without Them Noticing,,2019,AUDIOBOOK,9.78197E+12,Self Help,"Dreamscape Media, LLC",Henrik Fexeus,,FALSE,1,2.99,FALSE
550,An Old-Fashioned Texas Christmas,,2019,EBOOK,9.78149E+12,"Christian, Fiction, Historical, Holidays, Romance, Romance - Historical",Baker Publishing Group,Karen Witemeyer,,FALSE,1,0.34,FALSE
551,Sea Patrol: Pups Save a Shark/Sea Patrol: Pups Save the Pier,PAW Patrol - Season 8,2017,TELEVISION,,"Action & Adventure, Children's",Nickelodeon,Devan Cohen,TVY,FALSE,1,1.99,TRUE
552,The Other Mrs.,,2020,AUDIOBOOK,9.78149E+12,Mystery,Harlequin Audio,Mary Kubica,,FALSE,1,3.99,FALSE
553,The Third to Die,,2020,AUDIOBOOK,9.78149E+12,Mystery,Harlequin Audio,Allison Brennan,,FALSE,1,3.99,FALSE
554,The Sea Glass Cottage,,2020,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Raeanne Thayne,,FALSE,1,3.99,FALSE
555,They Called Us Enemy,,2019,COMIC,9.78168E+12,,IDW Publishing,George Takei,T,FALSE,1,,FALSE
556,Dragonslayer,,2020,AUDIOBOOK,9.78134E+12,"Children's, Sci-Fi & Fantasy",Scholastic Audiobooks,Tui T. Sutherland,,FALSE,1,2.29,TRUE
557,Diamonds Are a Girl's Best Friend,,2020,AUDIOBOOK,9.78006E+12,Romance,HarperAudio,Jenny Colgan,,FALSE,1,3.99,FALSE
558,The Secret Christmas Child,,2019,AUDIOBOOK,9.78197E+12,Christian Romance,"Dreamscape Media, LLC",Lee Tobin McClain,,FALSE,1,2.99,FALSE
559,Stages of Sruvival,Daily Bread - Season 1,2018,TELEVISION,,,Renaissance Women Productions,Sheila Avellino,NRT,FALSE,1,0.99,FALSE
560,Reality Sets In,Daily Bread - Season 1,2018,TELEVISION,,,Renaissance Women Productions,Sheila Avellino,NRT,FALSE,1,0.99,FALSE
561,When the Lights Went Out,Daily Bread - Season 1,2018,TELEVISION,,,Renaissance Women Productions,Sheila Avellino,NRT,FALSE,1,0.99,FALSE
562,Carrie's War,,2004,MOVIE,,Drama,BBC Studios,Alun Armstrong,NRA,FALSE,1,1.99,FALSE
563,Marvel Super Heroes: Secret Wars,,2019,AUDIOBOOK,9.78197E+12,Action & Adventure,Marvel,Marvel,,FALSE,1,2.99,FALSE
564,An Anonymous Girl,,2019,AUDIOBOOK,9.78125E+12,Horror,Macmillan Audio,Greer Hendricks,,FALSE,1,3.99,FALSE
565,Bloodshot Definitive Edition,,2019,COMIC,9.78168E+12,"Action & Adventure, Teen",Valiant Entertainment,Matt Kindt,PA,FALSE,1,1.24,FALSE
566,Separation Anxiety,,2020,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Laura Zigman,,FALSE,1,3.99,FALSE
567,I Could Be You,,2020,EBOOK,9.78179E+12,"Amateur Sleuth, Crime, Crime, Fiction, Mystery & Detective, Suspense, Thrillers, Women Sleuths",Canelo Digital Publishing Ltd,Sheila Bugler,,FALSE,1,0.74,FALSE
568,Force Collector,,2019,EBOOK,9.78137E+12,"Action & Adventure, Media Tie-in, Science Fiction, Space Opera, Young Adult Fiction",Disney Book Group,Kevin Shinick,,FALSE,1,1.99,FALSE
569,More Than Sexy,,2019,EBOOK,9.78195E+12,"Contemporary, Fiction, New Adult, Romance","CP Publishing, LLC",Carly Phillips,,FALSE,1,0.69,FALSE
570,Dark Wizard's Case,,2020,AUDIOBOOK,9.78149E+12,Sci-Fi & Fantasy,Tantor Audio,Kirill Klevanski,,FALSE,1,2.64,FALSE
571,The Brand of the Warlock,,2020,AUDIOBOOK,9.78154E+12,Sci-Fi & Fantasy,Tantor Audio,Robert Kroese,,FALSE,1,1.84,FALSE
572,A Friend of the Family,,2020,AUDIOBOOK,9.78169E+12,Fiction,"Dreamscape Media, LLC",Lisa Jewell,,FALSE,1,2.99,FALSE
573,Virgin River,,2019,EBOOK,9.78149E+12,"Contemporary, Fiction, Romance, Small Town & Rural, Women",MIRA Books,Robyn Carr,,FALSE,1,1.69,FALSE
574,Frozen 2 - Original Motion Picture Soundtrack/Deluxe Edition,,2019,MUSIC,,"Children's, Soundtrack",Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
575,The Housekeeper,,2019,EBOOK,9.78065E+12,"Crime, Fiction, Psychological, Suspense, Thrillers",The Last Word,Natalie Barelli,,FALSE,1,1.29,FALSE
576,Goosebumps: Horrors of the Witch House,,2019,COMIC,9.78168E+12,"Children's, Horror",IDW Publishing,Denton Tipton,E,FALSE,1,0.99,TRUE
577,One-Hit Wonder,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Lisa Jewell,,FALSE,1,2.99,FALSE
578,All the Way,,2019,EBOOK,9.78173E+12,"Contemporary, Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
579,The Two-Week Arrangement,,2019,EBOOK,9.78173E+12,"Contemporary, Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
580,The Spanish Flu Epidemic and its Influence on History,,2020,EBOOK,9.78153E+12,History,Pen and Sword,Jaime Breitnauer,,FALSE,1,0.84,FALSE
581,Love On The Rise,,2019,MOVIE,,Romance,MarVista Entertainment,Katrina Norman,NRT,FALSE,1,1.99,FALSE
582,The Snow Killer,,2019,AUDIOBOOK,9.78184E+12,Mystery,Boldwood Books,Ross Greenwood,,FALSE,1,1.99,FALSE
583,Moon Knight Vol. 3: In the Night,,2019,COMIC,9.7813E+12,,Marvel Entertainment,Cullen Bunn,T,FALSE,1,,FALSE
584,Ignite Me,,2018,EBOOK,9.78153E+12,"Fiction, New Adult, Romance",Christina Ross,Christina Ross,,FALSE,1,0.69,FALSE
585,The Sacrament,,2019,EBOOK,9.78006E+12,"Fiction, Literary, Psychological, Religious",HarperCollins Publishers,Olaf Olafsson,,FALSE,1,0.99,FALSE
586,Wizard's Bane,,2020,AUDIOBOOK,9.78149E+12,"Action & Adventure, Sci-Fi & Fantasy",Tantor Audio,Rick Cook,,FALSE,1,2.14,FALSE
587,England's Finest,,2020,AUDIOBOOK,9.78153E+12,Mystery,W F Howes,Christopher Fowler,,FALSE,1,2.14,FALSE
588,The Last Passenger,,2020,AUDIOBOOK,9.78125E+12,Mystery,Macmillan Audio,Charles Finch,,FALSE,1,3.99,FALSE
589,The Second Philip K. Dick MEGAPACK®,,2015,EBOOK,9.78148E+12,"Fiction, Science Fiction",Wildside Press LLC,Philip K. Dick,,FALSE,1,0.49,FALSE
590,Murder in Black Tie,,2019,AUDIOBOOK,9.78195E+12,Mystery,Findaway Voices,Sara Rosett,,FALSE,1,1.49,FALSE
591,Captain America Vol. 1: Winter in America,,2019,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Ta-Nehisi Coates,T,FALSE,1,,FALSE
592,Lily,,2016,AUDIOBOOK,9.78199E+12,Romance,Findaway Voices,Keira Montclair,,FALSE,1,1.69,FALSE
593,Torrian,,2016,AUDIOBOOK,9.78109E+12,Romance,Findaway Voices,Keira Montclair,,FALSE,1,1.69,FALSE
594,Feeding the Hungry Heart,,2007,AUDIOBOOK,9.7816E+12,Self Help,Sounds True,Geneen Roth,,FALSE,1,1.29,FALSE
595,Star Trek: The Q Conflict,,2019,COMIC,9.78168E+12,,IDW Publishing,Scott Tipton,T,FALSE,1,,FALSE
596,Death at Bishop's Keep,,2019,AUDIOBOOK,9.78169E+12,Mystery,"Dreamscape Media, LLC",Robin Paige,,FALSE,1,2.99,FALSE
597,Before We Go,,2015,MOVIE,,"Comedy, Romance",Lionsgate,Alice Eve,PG13,FALSE,1,2.99,FALSE
598,The Woman in the Window,,2018,EBOOK,9.78006E+12,"Crime, Fiction, Psychological, Suspense, Thrillers",HarperCollins,A. J. Finn,,FALSE,1,1.99,FALSE
599,Keep Me Safe,,2014,EBOOK,9.78006E+12,"Contemporary, Fiction, Romance, Suspense",HarperCollins Publishers,Maya Banks,,FALSE,1,1.14,FALSE
600,Minimalism,,2015,MOVIE,,Documentary,Video Project,Dan Harris,NRC,FALSE,1,0.99,FALSE
601,Killing the Rising Sun,,2016,AUDIOBOOK,9.78143E+12,History,Macmillan Audio,Bill O'Reilly,,FALSE,1,3.99,FALSE
602,The Witcher Omnibus,,2019,COMIC,9.78151E+12,"Action & Adventure, Media Tie-In, Teen",Dark Horse Comics,Paul Tobin,PA,FALSE,1,0.74,FALSE
603,"Standing Up, Falling Down",,2020,MOVIE,,"Comedy, Drama",Cinedigm,Billy Crystal,NRA,FALSE,1,2.99,FALSE
604,Drive Me Crazy,,2020,EBOOK,9.78139E+12,"Clean & Wholesome, Contemporary, Fiction, New Adult, Romance","Chasing Romance, Inc.",Samantha Chase,,FALSE,1,1.29,FALSE
605,And Then One Day,,2020,EBOOK,9.78139E+12,"Clean & Wholesome, Contemporary, Fiction, New Adult, Romance","Chasing Romance, Inc.",Samantha Chase,,FALSE,1,1.29,FALSE
606,If She Ran,,2019,AUDIOBOOK,9.78109E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.34,FALSE
607,2020 GRAMMY® Nominees,,2020,MUSIC,,Pop,Warner Records,Various Artists,,FALSE,1,1.49,FALSE
608,Home Sweet Home,,2020,EBOOK,9.78142E+12,"Collections & Anthologies, Contemporary, Fiction, Romance, Women",Zebra Books,Fern Michaels,,FALSE,1,0.99,FALSE
609,Tempting Little Tease,,2018,EBOOK,1.23E+12,"Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
610,The Soul Mate,,2017,EBOOK,1.23E+12,"Fiction, New Adult, Romance",Kendall Ryan,Kendall Ryan,,FALSE,1,1.29,FALSE
611,Slave Play,,2020,EBOOK,9.78156E+12,"African American, American, Drama, Lgbt",Theatre Communications Group,Jeremy O. Harris,,FALSE,1,1.69,FALSE
612,Death at Gallows Green,,2020,AUDIOBOOK,9.78169E+12,"History, Mystery","Dreamscape Media, LLC",Robin Paige,,FALSE,1,2.99,FALSE
613,Rich Dad Poor Dad,,2020,AUDIOBOOK,9.78152E+12,Business,Author's Republic,Ninja Reads,,FALSE,1,0.69,FALSE
614,Summary of Atomic Habits,,2020,AUDIOBOOK,9.78152E+12,"Business, Self Help",Author's Republic,Summareads Media,,FALSE,1,0.69,FALSE
615,Chasing Vines,,2020,AUDIOBOOK,9.78165E+12,Christian Living,Oasis Audio,Beth Moore,,FALSE,1,1.49,FALSE
616,Star Trek: Year Five: Odyssey's End Book 1,,2020,COMIC,9.78168E+12,,IDW Publishing,Jackson Lanzing,T,FALSE,1,,FALSE
617,Father of All...,,2020,MUSIC,,Alternative,Reprise,Green Day,,TRUE,1,1.49,FALSE
618,I Still Believe: The Greatest Hits,,2020,MUSIC,,Christian & Gospel,Stolen Pride Records LLC.,Jeremy Camp,,FALSE,1,1.49,FALSE
619,Dirty Sexy Inked,,2019,AUDIOBOOK,9.78199E+12,Romance,Findaway Voices,Carly Phillips,,FALSE,1,1.49,FALSE
620,Sara's Game,,2019,AUDIOBOOK,9.78109E+12,Action & Adventure,Findaway Voices,Ernie Lindsey,,FALSE,1,1.49,FALSE
621,Big Shot,,2019,AUDIOBOOK,9.78199E+12,Romance,Findaway Voices,Carly Phillips,,FALSE,1,1.49,FALSE
622,Faking It,,2019,AUDIOBOOK,9.78109E+12,Romance,Findaway Voices,Carly Phillips,,FALSE,1,1.49,FALSE
623,The Unquiet Grave,,2017,AUDIOBOOK,9.78151E+12,Drama,Simon & Schuster Audio,Sharyn McCrumb,,FALSE,1,3.99,FALSE
624,Writers & Lovers,,2020,EBOOK,9.7808E+12,"Fiction, Literary, Small Town & Rural, Women",Grove Atlantic,Lily King,,FALSE,1,2.69,FALSE
625,Cuz I Love You (Super Deluxe),,2019,MUSIC,,Pop,Nice Life/Atlantic,Lizzo,,FALSE,1,1.49,FALSE
626,Black Hammer Vol. 4: Age of Doom Part Two,,2020,COMIC,9.78151E+12,"Action & Adventure, Sci-Fi, Superhero, Teen",Dark Horse Comics,Jeff Lemire,PA,FALSE,1,0.54,FALSE
627,1984 - Radio BBC,,2019,AUDIOBOOK,9.78348E+12,Fiction,BN Publishing,George Orwell,,FALSE,1,,FALSE
628,Flare Up,,2019,EBOOK,9.78149E+12,"Contemporary, Fiction, Firefighters, Romance, Women",Carina Press,Shannon Stacey,,FALSE,1,1.34,FALSE
629,A Tide Worth Turning/Message In A Bottle (2 in One Volume),,2019,AUDIOBOOK,9.781E+12,Christian Romance,Findaway Voices,Beth Wiseman,,FALSE,1,1.49,FALSE
630,Summary of No-Drama Discipline: The Whole-Brain Way to Calm the Chaos and Nurture Your Child's De,,2020,AUDIOBOOK,9.78152E+12,Nonfiction,Author's Republic,Abbey Beathan,,FALSE,1,0.69,FALSE
631,Snug: A Collection of Comics about Dating Your Best Friend,,2020,COMIC,9.78152E+12,"Fiction, Teen",Andrews McMeel,Catana Chetwynd,T,FALSE,1,0.49,FALSE
632,Rex,,2019,EBOOK,9.78139E+12,"Clean & Wholesome, Fiction, Romance",Lori Wilde,Lori Wilde,,FALSE,1,0.99,FALSE
633,The Scandalous Diary of Lily Layton,,2019,EBOOK,9.78164E+12,"Fiction, Historical, Historical - Regency, Romance","Entangled Publishing, LLC",Stacy Reid,,FALSE,1,0.47,FALSE
634,Absolute Carnage,,2020,COMIC,9.7813E+12,"Media Tie-In, Superhero, Teen",Marvel Entertainment,Donny Cates,T,FALSE,1,,FALSE
635,Tales from the DC Dark Multiverse,,2020,COMIC,9.78178E+12,"Media Tie-In, Superhero, Teen",DC Comics,Scott Snyder,PA,FALSE,1,2.99,FALSE
636,One Little Lie,,2020,AUDIOBOOK,9.78079E+12,Christian Mystery,Thomas Nelson,Colleen Coble,,FALSE,1,3.99,FALSE
637,X-Men: Codename Wolverine,,2020,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
638,James Herriot's Treasury for Children,,2008,AUDIOBOOK,9.78143E+12,"Children's, Nonfiction",Macmillan Audio,James Herriot,,FALSE,1,2.29,TRUE
639,Color Out of Space,,2020,MOVIE,,Sci-Fi & Fantasy,RLJE Films,Nicolas Cage,NRA,FALSE,1,1.99,FALSE
640,"Get a Life, Chloe Brown",,2019,EBOOK,9.78006E+12,"Fiction, Multicultural & Interracial, Romance, Romantic Comedy, Women",HarperCollins,Talia Hibbert,,FALSE,1,1.99,FALSE
641,The Rook,,2012,AUDIOBOOK,9.78161E+12,Sci-Fi & Fantasy,"Dreamscape Media, LLC",Daniel O'Malley,,FALSE,1,,FALSE
642,Future Nostalgia,,2020,MUSIC,,Pop,Warner Records,Dua Lipa,,TRUE,1,1.49,FALSE
643,Time's Eye,,2008,AUDIOBOOK,9.78198E+12,Sci-Fi & Fantasy,Blackstone Publishing,Arthur C. Clarke,,FALSE,1,1.49,FALSE
644,Nicholas Nickleby,,2008,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,Charles Dickens,,FALSE,1,2.99,FALSE
645,"Thuvia, Maid of Mars",,2006,AUDIOBOOK,9.78198E+12,"Action & Adventure, Sci-Fi & Fantasy",Blackstone Publishing,Edgar Rice Burroughs,,FALSE,1,1.99,FALSE
646,The Worthing Saga,,2005,AUDIOBOOK,9.78198E+12,Sci-Fi & Fantasy,Blackstone Publishing,Orson Scott Card,,FALSE,1,1.49,FALSE
647,The Forsyte Saga,,2006,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,John Galsworthy,,FALSE,1,2.24,FALSE
648,The Children's Homer,,2006,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,Padraic Colum,,FALSE,1,1.49,FALSE
649,The Children's Homer,,2006,AUDIOBOOK,9.78198E+12,Classics,Blackstone Publishing,Padraic Colum,,FALSE,1,1.99,FALSE
650,The False Prince,,2012,AUDIOBOOK,9.78134E+12,Sci-Fi & Fantasy,Scholastic,Jennifer A. Nielsen,,FALSE,1,1.69,FALSE
651,The Civilization of the Middle Ages,,2012,AUDIOBOOK,9.78198E+12,History,Blackstone Publishing,Norman F. Cantor,,FALSE,1,2.24,FALSE
652,The Civilization of the Middle Ages,,2012,AUDIOBOOK,9.78198E+12,History,Blackstone Publishing,Norman F. Cantor,,FALSE,1,2.99,FALSE
653,Arranged,,2007,MOVIE,,"Drama, Overcoming Adversity",Film Movement,Zoe Lister-Jones,NRT,FALSE,1,1.99,FALSE
654,How to Improve Your Marriage Without Talking About It,,2011,AUDIOBOOK,9.78145E+12,Self Help,Tantor Audio,"Patricia Love, Ed.D.",,FALSE,1,1.64,FALSE
655,The Book Whisperer,,2012,AUDIOBOOK,9.78145E+12,Nonfiction,Tantor Audio,Donalyn Miller,,FALSE,1,1.64,FALSE
656,The Conscience of a Conservative,,2011,AUDIOBOOK,9.78145E+12,Nonfiction,Tantor Audio,Barry Goldwater,,FALSE,1,1.14,FALSE
657,The Confessions of Saint Augustine,,2010,AUDIOBOOK,9.7814E+12,Biography,Tantor Audio,Saint Augustine,,FALSE,1,2.44,FALSE
658,Farm City,,2009,AUDIOBOOK,9.7814E+12,Biography,Tantor Audio,Novella Carpenter,,FALSE,1,2.14,FALSE
659,The Gabriel Method,,2012,AUDIOBOOK,9.78145E+12,Health & Fitness,Tantor Audio,Jon Gabriel,,FALSE,1,1.44,FALSE
660,Bug Out,,2011,AUDIOBOOK,9.78145E+12,Nonfiction,Tantor Audio,Scott B. Williams,,FALSE,1,2.14,FALSE
661,Thomas Paine's Rights of Man,,2007,AUDIOBOOK,9.7814E+12,Nonfiction,Tantor Audio,Christopher Hitchens,,FALSE,1,1.44,FALSE
662,Altered Carbon,,2005,AUDIOBOOK,9.7814E+12,Sci-Fi & Fantasy,Tantor Audio,Richard K. Morgan,,FALSE,1,2.84,FALSE
663,How to Die in Oregon,,2011,MOVIE,,"Award Winning, Documentary",Cinedigm,Cody Curtis,NRT,FALSE,1,1.49,FALSE
664,Up from Slavery,,2013,AUDIOBOOK,9.78198E+12,Biography,Blackstone Publishing,Booker T. Washington,,FALSE,1,1.99,FALSE
665,Harry Potter and The Sorcerer's Stone (AKA Philosopher's Stone) Original Motion Picture,,2001,MUSIC,,Soundtrack,Atlantic Records,John Williams,,FALSE,1,1.49,FALSE
666,Soul Time In Hawaii,,2006,MUSIC,,Jazz,"The Verve Music Group, a Division of UMG Recordings, Inc.",Ohta San,,FALSE,1,1.49,FALSE
667,Les Misérables: The Motion Picture Soundtrack Deluxe,,2013,MUSIC,,Soundtrack,Cameron Mackintosh Ltd,Les Misérables Cast,,FALSE,1,1.49,FALSE
668,All-of-a-Kind Family Downtown,,1972,AUDIOBOOK,9.78159E+12,Children's,"Listen & Live Audio, Inc.",Sydney Taylor,,FALSE,1,1.29,TRUE
669,All-of-a-Kind Family,,1979,AUDIOBOOK,9.78159E+12,Children's,"Listen & Live Audio, Inc.",Sydney Taylor,,FALSE,1,1.29,TRUE
670,Winnie the Pooh,,2011,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
671,The 5th Wave,,2013,AUDIOBOOK,9.78162E+12,Sci-Fi & Fantasy,"Dreamscape Media, LLC",Rick Yancey,,FALSE,1,2.99,FALSE
672,Whistling Past the Graveyard,,2013,AUDIOBOOK,9.78162E+12,Drama,"Dreamscape Media, LLC",Susan Crandall,,FALSE,1,2.99,FALSE
673,The Battle For Midway,,2001,MOVIE,,"American, Documentary, History",National Geographic,,NRC,FALSE,1,0.99,FALSE
674,Galapagos Islands: Land Of Dragons,,2007,MOVIE,,"Animals, Science",National Geographic,,NRC,FALSE,1,0.99,FALSE
675,Winning Balance,,2012,AUDIOBOOK,9.78162E+12,Biography,Oasis Audio,Shawn Johnson,,FALSE,1,1.49,FALSE
676,The Choice,,2010,AUDIOBOOK,9.78161E+12,"Fiction, Romance",Oasis Audio,Suzanne Woods Fisher,,FALSE,1,1.99,FALSE
677,The Waiting,,2010,AUDIOBOOK,9.78161E+12,Romance,Oasis Audio,Suzanne Woods Fisher,,FALSE,1,1.99,FALSE
678,Pillow Talk,,1959,MOVIE,,"Classics, Comedy, Comedy, Romance, Romance, Romantic Comedy",Universal Pictures,Rock Hudson,NRC,FALSE,1,2.99,FALSE
679,Fosse,,2014,AUDIOBOOK,9.78198E+12,Biography,Blackstone Publishing,Sam Wasson,,FALSE,1,2.99,FALSE
680,The Call Of The Wild,,2013,AUDIOBOOK,9.78163E+12,Classics,"Dreamscape Media, LLC",Jack London,,FALSE,1,2.99,FALSE
681,The Heineken Kidnapping,,2012,MOVIE,,Drama,MPI Media Group,Rutger Hauer,NRA,FALSE,1,1.99,FALSE
682,Tim Conway: Timeless Comedy,,1960,MOVIE,,"Classics, Comedy, Comedy",MPI Media Group,Tim Conway,NRT,FALSE,1,1.99,FALSE
683,Dragons Love Tacos (Read Along),,2014,MOVIE,9781629235103R,"Children's, Picture Books On Video, Read-a-long","Dreamscape Media, LLC",Adam Rubin,NRC,FALSE,1,1.99,TRUE
684,End of the World,,2013,MOVIE,,"Comedy, Sci-Fi & Fantasy, Suspense / Thriller",Lionsgate,Brad Dourif,PG13,FALSE,1,2.99,FALSE
685,Aladdin Original Broadway Cast Recording,,2014,MUSIC,,Soundtrack,Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
686,Our Mutual Friend,,2007,AUDIOBOOK,9.78963E+12,Classics,Naxos,Charles Dickens,,FALSE,1,2.99,FALSE
687,Ulysses,,2004,AUDIOBOOK,9.78963E+12,Classics,Naxos,James Joyce,,FALSE,1,2.99,FALSE
688,Necronomicon,,2015,AUDIOBOOK,9.78198E+12,Horror,Blackstone Publishing,H.P. Lovecraft,,FALSE,1,2.99,FALSE
689,Arnie The Doughnut,,2005,AUDIOBOOK,9.78055E+12,Children's,Weston Woods,Laurie Keller,,FALSE,1,0.49,TRUE
690,Wheels of Life,,2014,AUDIOBOOK,9.78149E+12,Self Help,Tantor Audio,"Anodea Judith, PhD",,FALSE,1,2.44,FALSE
691,An Indigenous Peoples' History of the United States,,2014,AUDIOBOOK,9.78149E+12,History,Tantor Audio,Roxanne Dunbar-Ortiz,,FALSE,1,2.14,FALSE
692,Little Women,,2014,AUDIOBOOK,9.78163E+12,Classics,"Dreamscape Media, LLC",Louisa May Alcott,,FALSE,1,2.99,FALSE
